Id,BuyerId,OrderDate,OrderStatusId,PaymentMethodId,Description,Address_City,Address_Country,Address_State,Address_Street,Address_ZipCode
10636,2493,2017-07-21T15:16:00,4,,,Belfast,United Kingdom,Belfast,N/A,87645
10637,4122,2017-07-21T15:23:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,36162
10638,5067,2017-07-21T15:45:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,16593
10639,4525,2017-07-21T15:47:00,4,,,Brighton,United Kingdom,Brighton,N/A,15369
10640,1980,2017-07-21T16:10:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,97946
10641,1980,2017-07-21T16:12:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,97946
10642,3791,2017-07-21T16:20:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,27393
10643,3680,2017-07-21T16:27:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,81262
10644,3680,2017-07-21T16:28:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,81262
10645,3197,2017-07-21T16:33:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,10209
10646,2991,2017-07-21T17:02:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,76638
10647,1545,2017-07-21T17:08:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,91524
10648,2059,2017-07-21T17:08:00,4,,,London,United Kingdom,London,N/A,52086
10649,2859,2017-07-21T17:09:00,4,,,Limerick,EIRE,ROI,N/A,24493
10650,1545,2017-07-21T17:12:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,91524
10651,3377,2017-07-21T17:26:00,4,,,Leicester,United Kingdom,Leicester,N/A,10037
10652,1464,2017-07-21T17:26:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,95138
10653,1101,2017-07-21T17:39:00,4,,,Leipzig,Germany,Saxony,N/A,32628
10654,3530,2017-07-21T17:55:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,58377
10655,3530,2017-07-21T17:56:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,58377
10656,5064,2017-07-21T18:00:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,99374
10657,5064,2017-07-21T18:07:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,99374
10658,4502,2017-07-21T18:08:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,53485
10659,1711,2017-07-21T18:19:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,65986
10660,2859,2017-07-21T18:19:00,4,,,Limerick,EIRE,ROI,N/A,24493
10661,5055,2017-07-21T18:21:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,94219
10662,2810,2017-07-21T18:27:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,73458
10663,3626,2017-07-21T18:31:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,21503
10664,3191,2017-07-21T18:36:00,4,,,Leicester,United Kingdom,Leicester,N/A,63204
10665,3818,2017-07-21T19:17:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,77624
10666,2859,2017-07-21T19:34:00,4,,,Limerick,EIRE,ROI,N/A,24493
10667,2956,2017-07-22T09:01:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,92886
10668,2956,2017-07-22T09:02:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,92886
10669,1538,2017-07-22T09:55:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,62653
10670,2813,2017-07-22T10:00:00,4,,,Leicester,United Kingdom,Leicester,N/A,57199
10671,4284,2017-07-22T10:06:00,4,,,Bristol,United Kingdom,Bristol,N/A,35635
10672,3531,2017-07-22T10:23:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,40979
10673,3916,2017-07-22T10:25:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,50016
10674,4173,2017-07-22T10:48:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,36885
10675,5033,2017-07-22T10:52:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,49441
10676,2910,2017-07-22T11:31:00,4,,,Brighton,United Kingdom,Brighton,N/A,66848
10677,2352,2017-07-22T11:44:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,91371
10678,2507,2017-07-22T11:55:00,4,,,Brighton,United Kingdom,Brighton,N/A,56260
10679,2507,2017-07-22T11:56:00,4,,,Brighton,United Kingdom,Brighton,N/A,56260
10680,5195,2017-07-22T12:08:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,52257
10681,4267,2017-07-22T12:09:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,52851
10682,3522,2017-07-22T12:20:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,51091
10683,3088,2017-07-22T12:21:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,47724
10684,3725,2017-07-22T12:41:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,40856
10685,3550,2017-07-22T13:17:00,4,,,Belfast,United Kingdom,Belfast,N/A,70858
10686,3437,2017-07-22T13:20:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,53619
10687,1073,2017-07-22T13:29:00,4,,,Askøy,Norway,Hordaland,N/A,37368
10688,5206,2017-07-22T13:31:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,44596
10689,3437,2017-07-22T13:35:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,53619
10690,4820,2017-07-22T13:53:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,43346
10691,1221,2017-07-22T13:59:00,4,,,Munich,Germany,Bavaria,N/A,39118
10692,2382,2017-07-22T14:07:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,83333
10693,4162,2017-07-22T14:23:00,4,,,Brighton,United Kingdom,Brighton,N/A,49417
10694,2023,2017-07-22T14:39:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,47475
10695,1539,2017-07-22T14:41:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,78191
10696,3055,2017-07-22T14:47:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,97844
10697,5064,2017-07-22T14:53:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,99374
10698,3768,2017-07-22T15:02:00,4,,,Brighton,United Kingdom,Brighton,N/A,58068
10699,3388,2017-07-22T15:21:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,35271
10700,5198,2017-07-22T15:43:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,87243
10701,3552,2017-07-22T16:03:00,4,,,Bristol,United Kingdom,Bristol,N/A,75775
10702,5283,2017-07-22T16:04:00,4,,,Coventry,United Kingdom,Coventry,N/A,78734
10703,1891,2017-07-22T17:21:00,4,,,Coventry,United Kingdom,Coventry,N/A,93293
10704,3260,2017-07-24T10:03:00,4,,,London,United Kingdom,London,N/A,29818
10705,2780,2017-07-24T10:24:00,4,,,Manchester,United Kingdom,Manchester,N/A,76660
10706,1902,2017-07-24T10:30:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,15239
10707,1424,2017-07-24T10:35:00,4,,,Manchester,United Kingdom,Manchester,N/A,44652
10708,3830,2017-07-24T10:37:00,4,,,Leicester,United Kingdom,Leicester,N/A,46420
10709,4564,2017-07-24T10:49:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,10392
10710,2057,2017-07-24T10:54:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,18235
10711,4930,2017-07-24T11:06:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,31701
10712,1110,2017-07-24T11:25:00,4,,,Saint-Denis,France,Réunion,N/A,27939
10713,3948,2017-07-24T11:25:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,68622
10714,1814,2017-07-24T11:32:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,28332
10715,1504,2017-07-24T11:37:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,44548
10716,2518,2017-07-24T11:40:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,14431
10717,3287,2017-07-24T11:45:00,4,,,Bristol,United Kingdom,Bristol,N/A,92036
10718,4592,2017-07-24T11:52:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,77360
10719,1582,2017-07-24T11:54:00,4,,,Manchester,United Kingdom,Manchester,N/A,79127
10720,1097,2017-07-24T11:55:00,4,,,Essen,Germany,North Rhine-Westphalia,N/A,71482
10721,4460,2017-07-24T11:58:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,93764
10722,4033,2017-07-24T12:02:00,4,,,Belfast,United Kingdom,Belfast,N/A,77662
10723,1066,2017-07-24T12:05:00,4,,,Sunshine Coast,Australia,QLD,N/A,79762
10724,3869,2017-07-24T12:18:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,72262
10725,3441,2017-07-24T12:20:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,78492
10726,2081,2017-07-24T12:26:00,4,,,Belfast,United Kingdom,Belfast,N/A,48120
10727,4746,2017-07-24T12:29:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,52948
10728,3815,2017-07-24T12:33:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,16272
10729,4343,2017-07-24T12:46:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,79836
10730,1442,2017-07-24T12:51:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,69418
10731,1389,2017-07-24T13:03:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,36581
10732,4056,2017-07-24T13:06:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,46987
10733,4144,2017-07-24T13:11:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,84940
10734,4144,2017-07-24T13:12:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,84940
10735,4144,2017-07-24T13:13:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,84940
10736,5259,2017-07-24T13:13:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,12013
10737,4144,2017-07-24T13:14:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,84940
10738,1826,2017-07-24T13:17:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,62649
10739,5045,2017-07-24T13:18:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,58596
10740,4898,2017-07-24T13:26:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,73116
10741,4881,2017-07-24T13:30:00,4,,,Belfast,United Kingdom,Belfast,N/A,96326
10742,4132,2017-07-24T13:56:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,77258
10743,1324,2017-07-24T14:12:00,4,,,Sendai,Japan,Miyagi,N/A,74353
10744,5168,2017-07-24T14:16:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,27055
10745,2335,2017-07-24T14:18:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,57876
10746,4161,2017-07-24T14:21:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,98316
10747,2484,2017-07-24T14:26:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,25174
10748,1566,2017-07-24T14:33:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,78602
10749,4224,2017-07-24T15:23:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,25546
10750,2247,2017-07-24T15:39:00,4,,,Leicester,United Kingdom,Leicester,N/A,14475
10751,2215,2017-07-24T15:39:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,34536
10752,1779,2017-07-24T15:46:00,4,,,Manchester,United Kingdom,Manchester,N/A,95867
10753,1510,2017-07-24T15:46:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,24954
10754,3986,2017-07-24T15:51:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,60194
10755,4875,2017-07-24T15:52:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,86033
10756,4837,2017-07-24T15:53:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,49869
10757,3781,2017-07-24T16:05:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,41296
10758,2173,2017-07-24T16:12:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,86329
10759,1650,2017-07-24T16:15:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,25880
10760,1650,2017-07-24T16:18:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,25880
10761,2873,2017-07-25T08:50:00,4,,,Bristol,United Kingdom,Bristol,N/A,27651
10762,2465,2017-07-25T09:26:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,74109
10763,3022,2017-07-25T09:48:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,42576
10764,3022,2017-07-25T09:50:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,42576
10765,4786,2017-07-25T09:50:00,4,,,London,United Kingdom,London,N/A,44952
10766,4420,2017-07-25T09:58:00,4,,,Manchester,United Kingdom,Manchester,N/A,17427
10767,1150,2017-07-25T10:01:00,4,,,Zaragoza,Spain,Aragon,N/A,48846
10768,1099,2017-07-25T10:04:00,4,,,Bielefeld,Germany,North Rhine-Westphalia,N/A,60881
10769,4406,2017-07-25T10:19:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,88268
10770,3718,2017-07-25T10:28:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,61943
10771,3634,2017-07-25T10:47:00,4,,,Brighton,United Kingdom,Brighton,N/A,49875
10772,2342,2017-07-25T10:56:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,58041
10773,2276,2017-07-25T11:01:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,45208
10774,3133,2017-07-25T11:01:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,92636
10775,3657,2017-07-25T11:05:00,4,,,Coventry,United Kingdom,Coventry,N/A,51611
10776,1049,2017-07-25T11:17:00,4,,,Horsens,Denmark,Central,N/A,53987
10777,3076,2017-07-25T11:36:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,31972
10778,2384,2017-07-25T11:37:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,42886
10779,3076,2017-07-25T11:43:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,31972
10780,3958,2017-07-25T11:49:00,4,,,Leicester,United Kingdom,Leicester,N/A,29309
10781,2641,2017-07-25T11:53:00,4,,,Leicester,United Kingdom,Leicester,N/A,83499
10782,4973,2017-07-25T12:09:00,4,,,Coventry,United Kingdom,Coventry,N/A,53685
10783,2762,2017-07-25T12:12:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,79252
10784,4859,2017-07-25T12:12:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,98231
10785,1864,2017-07-25T12:22:00,4,,,La Chaux-de-Fonds,Switzerland,Neuchâtel,N/A,88619
10786,3493,2017-07-25T12:25:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,78398
10787,4894,2017-07-25T12:34:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,19731
10788,3536,2017-07-25T12:50:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,37124
10789,4630,2017-07-25T12:58:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,16717
10790,3837,2017-07-25T12:59:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,58084
10791,2448,2017-07-25T13:00:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,70588
10792,4268,2017-07-25T13:06:00,4,,,London,United Kingdom,London,N/A,75563
10793,3670,2017-07-25T13:16:00,4,,,Brighton,United Kingdom,Brighton,N/A,68511
10794,4055,2017-07-25T13:28:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,86708
10795,4824,2017-07-25T13:37:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,64169
10796,3011,2017-07-25T13:42:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,47637
10797,3674,2017-07-25T13:45:00,4,,,Leicester,United Kingdom,Leicester,N/A,25446
10798,1697,2017-07-25T13:46:00,4,,,Belfast,United Kingdom,Belfast,N/A,13334
10799,2069,2017-07-25T13:54:00,4,,,Stuttgart,Germany,Baden-Württemberg,N/A,67511
10800,2777,2017-07-25T13:57:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,63989
10801,2447,2017-07-25T14:35:00,4,,,Leicester,United Kingdom,Leicester,N/A,78629
10802,3915,2017-07-25T14:35:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,33949
10803,2891,2017-07-25T14:45:00,4,,,London,United Kingdom,London,N/A,46195
10804,1981,2017-07-25T15:01:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,16522
10805,2702,2017-07-25T15:08:00,4,,,Manchester,United Kingdom,Manchester,N/A,87493
10806,4883,2017-07-25T15:14:00,4,,,Leicester,United Kingdom,Leicester,N/A,95313
10807,2371,2017-07-25T15:17:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,90637
10808,1369,2017-07-25T15:22:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,15794
10809,4872,2017-07-25T15:48:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,63517
10810,1563,2017-07-25T16:18:00,4,,,Manchester,United Kingdom,Manchester,N/A,70146
10811,1563,2017-07-25T16:20:00,4,,,Manchester,United Kingdom,Manchester,N/A,70146
10812,3192,2017-07-25T16:39:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,71253
10813,2641,2017-07-25T17:04:00,4,,,Leicester,United Kingdom,Leicester,N/A,83499
10814,5221,2017-07-26T08:51:00,4,,,Manchester,United Kingdom,Manchester,N/A,49779
10815,4906,2017-07-26T09:20:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,67535
10816,3129,2017-07-26T09:23:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,94540
10817,1909,2017-07-26T09:27:00,4,,,Brighton,United Kingdom,Brighton,N/A,27137
10818,3182,2017-07-26T09:51:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,87839
10819,1935,2017-07-26T09:55:00,4,,,Coventry,United Kingdom,Coventry,N/A,15136
10820,3372,2017-07-26T10:13:00,4,,,Coventry,United Kingdom,Coventry,N/A,56528
10821,1066,2017-07-26T10:16:00,4,,,Sunshine Coast,Australia,QLD,N/A,79762
10822,3551,2017-07-26T10:20:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,26256
10823,3035,2017-07-26T10:27:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,85522
10824,2152,2017-07-26T11:00:00,4,,,Bristol,United Kingdom,Bristol,N/A,54376
10825,3843,2017-07-26T11:05:00,4,,,Bristol,United Kingdom,Bristol,N/A,30340
10826,2104,2017-07-26T11:24:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,29936
10827,4346,2017-07-26T11:38:00,4,,,Brighton,United Kingdom,Brighton,N/A,65119
10828,4077,2017-07-26T11:38:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,41956
10829,4077,2017-07-26T11:39:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,41956
10830,2859,2017-07-26T12:00:00,4,,,Limerick,EIRE,ROI,N/A,24493
10831,3293,2017-07-26T12:03:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,11234
10832,1183,2017-07-26T12:04:00,4,,,Bari,Italy,Apulia,N/A,15898
10833,5242,2017-07-26T12:24:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,33988
10834,4251,2017-07-26T12:24:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,47405
10835,1761,2017-07-26T12:26:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,29656
10836,3148,2017-07-26T12:28:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,91330
10837,3847,2017-07-26T12:36:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,70979
10838,4339,2017-07-26T12:57:00,4,,,Leicester,United Kingdom,Leicester,N/A,41948
10839,1964,2017-07-26T12:59:00,4,,,Leicester,United Kingdom,Leicester,N/A,25286
10840,3064,2017-07-26T13:03:00,4,,,London,United Kingdom,London,N/A,32866
10841,2497,2017-07-26T13:45:00,4,,,Manchester,United Kingdom,Manchester,N/A,27306
10842,4799,2017-07-26T13:46:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,24199
10843,2941,2017-07-26T13:57:00,4,,,Manchester,United Kingdom,Manchester,N/A,52209
10844,3663,2017-07-26T14:03:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,64464
10845,4243,2017-07-26T14:24:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,18093
10846,1838,2017-07-26T14:25:00,4,,,Biel,Switzerland,Bern,N/A,32827
10847,3241,2017-07-26T14:27:00,4,,,Brighton,United Kingdom,Brighton,N/A,57556
10848,5157,2017-07-26T14:41:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,95827
10849,5157,2017-07-26T14:42:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,95827
10850,1546,2017-07-26T14:51:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,79329
10851,2400,2017-07-26T14:56:00,4,,,Leicester,United Kingdom,Leicester,N/A,11362
10852,4491,2017-07-26T15:29:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,42657
10853,3746,2017-07-26T15:37:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,67373
10854,4546,2017-07-26T15:42:00,4,,,London,United Kingdom,London,N/A,75490
10855,3029,2017-07-26T15:45:00,4,,,Manchester,United Kingdom,Manchester,N/A,44058
10856,2825,2017-07-26T16:00:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,56260
10857,4987,2017-07-26T16:55:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,67679
10858,5033,2017-07-26T17:14:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,49441
10859,4194,2017-07-26T17:27:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,18849
10860,2008,2017-07-27T08:35:00,4,,,Brighton,United Kingdom,Brighton,N/A,50178
10861,1625,2017-07-27T09:01:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,92293
10862,3405,2017-07-27T09:13:00,4,,,Brighton,United Kingdom,Brighton,N/A,46878
10863,3405,2017-07-27T09:14:00,4,,,Brighton,United Kingdom,Brighton,N/A,46878
10864,2077,2017-07-27T09:22:00,4,,,Manchester,United Kingdom,Manchester,N/A,36867
10865,1316,2017-07-27T09:32:00,4,,,Kyoto,Japan,Kyoto,N/A,30086
10866,1464,2017-07-27T09:37:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,95138
10867,4428,2017-07-27T09:52:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,18244
10868,4106,2017-07-27T09:59:00,4,,,London,United Kingdom,London,N/A,15840
10869,5269,2017-07-27T10:10:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,66001
10870,4595,2017-07-27T10:10:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,20101
10871,2202,2017-07-27T10:29:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,49924
10872,1812,2017-07-27T10:40:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,20982
10873,4039,2017-07-27T10:41:00,4,,,Coventry,United Kingdom,Coventry,N/A,82058
10874,4210,2017-07-27T10:52:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,51992
10875,3008,2017-07-27T10:53:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,67838
10876,3043,2017-07-27T11:29:00,4,,,Belfast,United Kingdom,Belfast,N/A,98003
10877,1616,2017-07-27T11:47:00,4,,,Manchester,United Kingdom,Manchester,N/A,62111
10878,2981,2017-07-27T11:58:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,76556
10879,2268,2017-07-27T12:19:00,4,,,Manchester,United Kingdom,Manchester,N/A,67729
10880,2583,2017-07-27T12:38:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,44620
10881,3977,2017-07-27T12:45:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,39100
10882,4549,2017-07-27T12:50:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,34227
10883,2232,2017-07-27T12:58:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,56179
10884,1285,2017-07-27T13:00:00,4,,,Duisburg,Germany,North Rhine-Westphalia,N/A,23262
10885,1137,2017-07-27T13:14:00,4,,,Nantes,France,Pays de la Loire,N/A,25896
10886,2859,2017-07-27T13:14:00,4,,,Limerick,EIRE,ROI,N/A,24493
10887,2859,2017-07-27T13:15:00,4,,,Limerick,EIRE,ROI,N/A,24493
10888,2970,2017-07-27T13:17:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,39536
10889,2693,2017-07-27T13:18:00,4,,,Manchester,United Kingdom,Manchester,N/A,24403
10890,4973,2017-07-27T13:42:00,4,,,Coventry,United Kingdom,Coventry,N/A,53685
10891,4089,2017-07-27T13:51:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,83706
10892,2422,2017-07-27T14:14:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,19437
10893,1037,2017-07-27T14:21:00,4,,,Mons,United States,Wallonia,N/A,65517
10894,4152,2017-07-27T14:23:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,37135
10895,3378,2017-07-27T15:02:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,77954
10896,2589,2017-07-27T15:09:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,92033
10897,2437,2017-07-27T15:14:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,38937
10898,5256,2017-07-27T15:17:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,26159
10899,3112,2017-07-27T15:20:00,4,,,Coventry,United Kingdom,Coventry,N/A,95539
10900,4995,2017-07-27T17:01:00,4,,,Coventry,United Kingdom,Coventry,N/A,66683
10901,4995,2017-07-27T17:03:00,4,,,Coventry,United Kingdom,Coventry,N/A,66683
10902,4995,2017-07-27T17:06:00,4,,,Coventry,United Kingdom,Coventry,N/A,66683
10903,4995,2017-07-27T17:08:00,4,,,Coventry,United Kingdom,Coventry,N/A,66683
10904,1553,2017-07-28T08:55:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,63104
10905,1493,2017-07-28T09:19:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,20499
10906,3778,2017-07-28T09:21:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,14008
10907,2464,2017-07-28T09:27:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,80933
10908,2956,2017-07-28T09:30:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,92886
10909,4136,2017-07-28T09:32:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,21614
10910,2424,2017-07-28T09:45:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,79186
10911,2999,2017-07-28T09:48:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,70313
10912,2109,2017-07-28T09:58:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,33865
10913,2990,2017-07-28T10:09:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,40329
10914,3774,2017-07-28T10:14:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,15188
10915,2410,2017-07-28T10:24:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,64351
10916,2068,2017-07-28T10:33:00,4,,,Hannover,Germany,Lower Saxony,N/A,52866
10917,1875,2017-07-28T10:38:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,58608
10918,2007,2017-07-28T10:46:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,51971
10919,2611,2017-07-28T11:18:00,4,,,Belfast,United Kingdom,Belfast,N/A,72446
10920,3648,2017-07-28T11:20:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,18579
10921,1383,2017-07-28T11:22:00,4,,,Coventry,United Kingdom,Coventry,N/A,23489
10922,1383,2017-07-28T11:26:00,4,,,Coventry,United Kingdom,Coventry,N/A,23489
10923,1383,2017-07-28T11:29:00,4,,,Coventry,United Kingdom,Coventry,N/A,23489
