Address_City;Id;OrderDate
Glasgow;8707;2017-06-08 10:51:00.0000000
Manchester;8708;2017-06-08 11:18:00.0000000
Belfast;8709;2017-06-08 11:37:00.0000000
Birmingham;8710;2017-06-08 11:43:00.0000000
Nottingham;8711;2017-06-08 11:54:00.0000000
Middlesbrough;8712;2017-06-08 11:56:00.0000000
Middlesbrough;8713;2017-06-08 11:57:00.0000000
Nottingham;8714;2017-06-08 12:02:00.0000000
Middlesbrough;8715;2017-06-08 12:03:00.0000000
Coventry;8716;2017-06-08 12:03:00.0000000
Coventry;8717;2017-06-08 12:04:00.0000000
Stoke-on-Trent;8718;2017-06-08 12:21:00.0000000
Set·bal;8719;2017-06-08 12:21:00.0000000
Stoke-on-Trent;8720;2017-06-08 12:35:00.0000000
Edinburgh;8721;2017-06-08 12:36:00.0000000
Stoke-on-Trent;8722;2017-06-08 12:36:00.0000000
Stoke-on-Trent;8723;2017-06-08 12:37:00.0000000
Cardiff;8724;2017-06-08 12:38:00.0000000
Southampton;8725;2017-06-08 12:40:00.0000000
Edinburgh;8726;2017-06-08 12:42:00.0000000
Leicester;8727;2017-06-08 12:44:00.0000000
Nottingham;8728;2017-06-08 12:44:00.0000000
Manchester;8729;2017-06-08 12:49:00.0000000
Brighton;8730;2017-06-08 12:50:00.0000000
Brighton;8731;2017-06-08 12:54:00.0000000
Middlesbrough;8732;2017-06-08 12:57:00.0000000
Edinburgh;8733;2017-06-08 13:00:00.0000000
Coventry;8734;2017-06-08 13:00:00.0000000
Nottingham;8735;2017-06-08 13:04:00.0000000
Brighton;8736;2017-06-08 13:09:00.0000000
Brighton;8737;2017-06-08 13:14:00.0000000
London;8738;2017-06-08 13:15:00.0000000
Leicester;8739;2017-06-08 13:26:00.0000000
Bournemouth;8740;2017-06-08 13:33:00.0000000
Coventry;8741;2017-06-08 13:35:00.0000000
Liverpool;8742;2017-06-08 13:54:00.0000000
Nottingham;8743;2017-06-08 13:56:00.0000000
Limerick;8744;2017-06-08 14:03:00.0000000
Nottingham;8745;2017-06-08 14:06:00.0000000
Glasgow;8746;2017-06-08 14:09:00.0000000
Birmingham;8747;2017-06-08 14:20:00.0000000
Brighton;8748;2017-06-08 14:29:00.0000000
Birmingham;8749;2017-06-08 14:32:00.0000000
Brighton;8750;2017-06-08 14:35:00.0000000
Brighton;8751;2017-06-08 14:39:00.0000000
Manchester;8752;2017-06-08 14:51:00.0000000
Newcastle;8753;2017-06-08 14:52:00.0000000
Leeds;8754;2017-06-08 14:57:00.0000000
Birmingham;8755;2017-06-08 15:05:00.0000000
Bournemouth;8756;2017-06-08 15:18:00.0000000
Leicester;8757;2017-06-08 15:23:00.0000000
Sheffield;8758;2017-06-08 15:31:00.0000000
Coventry;8759;2017-06-08 15:36:00.0000000
Glasgow;8760;2017-06-08 15:38:00.0000000
Newcastle;8761;2017-06-08 16:00:00.0000000
Nottingham;8762;2017-06-08 16:15:00.0000000
Leeds;8763;2017-06-08 16:18:00.0000000
Edinburgh;8764;2017-06-08 16:34:00.0000000
London;8765;2017-06-08 16:39:00.0000000
Sheffield;8766;2017-06-08 16:54:00.0000000
Glasgow;8767;2017-06-08 17:09:00.0000000
Coventry;8768;2017-06-09 07:53:00.0000000
Middlesbrough;8769;2017-06-09 08:45:00.0000000
Newcastle;8770;2017-06-09 09:16:00.0000000
Newcastle;8771;2017-06-09 09:28:00.0000000
Belfast;8772;2017-06-09 09:32:00.0000000
Mⁿnster;8773;2017-06-09 09:36:00.0000000
Cardiff;8774;2017-06-09 09:39:00.0000000
Cardiff;8775;2017-06-09 09:44:00.0000000
Nuremberg;8776;2017-06-09 09:54:00.0000000
Naples;8777;2017-06-09 10:05:00.0000000
Sheffield;8778;2017-06-09 10:06:00.0000000
Southampton;8779;2017-06-09 10:09:00.0000000
Birmingham;8780;2017-06-09 10:20:00.0000000
Limerick;8781;2017-06-09 10:23:00.0000000
Roskilde;8782;2017-06-09 10:23:00.0000000
Manchester;8783;2017-06-09 10:31:00.0000000
Stoke-on-Trent;8784;2017-06-09 10:46:00.0000000
Leeds;8785;2017-06-09 10:48:00.0000000
Newcastle;8786;2017-06-09 11:05:00.0000000
Bristol;8787;2017-06-09 11:27:00.0000000
Newcastle;8788;2017-06-09 11:32:00.0000000
Glasgow;8789;2017-06-09 11:35:00.0000000
Edinburgh;8790;2017-06-09 11:37:00.0000000
Southampton;8791;2017-06-09 11:39:00.0000000
Southampton;8792;2017-06-09 11:40:00.0000000
Middlesbrough;8793;2017-06-09 11:46:00.0000000
Nottingham;8794;2017-06-09 11:49:00.0000000
Newcastle;8795;2017-06-09 11:57:00.0000000
Sheffield;8796;2017-06-09 12:01:00.0000000
Liverpool;8797;2017-06-09 12:02:00.0000000
Newcastle;8798;2017-06-09 12:02:00.0000000
Leicester;8799;2017-06-09 12:04:00.0000000
Stockholm;8800;2017-06-09 12:20:00.0000000
Manchester;8801;2017-06-09 12:21:00.0000000
Bristol;8802;2017-06-09 12:27:00.0000000
Bristol;8803;2017-06-09 12:27:00.0000000
Cardiff;8804;2017-06-09 12:30:00.0000000
Leeds;8805;2017-06-09 12:40:00.0000000
Leicester;8806;2017-06-09 13:08:00.0000000
Brussels;8807;2017-06-09 13:09:00.0000000
Sheffield;8808;2017-06-09 13:16:00.0000000
Nottingham;8809;2017-06-09 13:37:00.0000000
Limerick;8810;2017-06-09 13:46:00.0000000
Middlesbrough;8811;2017-06-09 13:50:00.0000000
Nottingham;8812;2017-06-09 13:51:00.0000000
Cardiff;8813;2017-06-09 14:14:00.0000000
Newcastle;8814;2017-06-09 14:15:00.0000000
Edinburgh;8815;2017-06-09 14:18:00.0000000
Edinburgh;8816;2017-06-09 14:19:00.0000000
Bournemouth;8817;2017-06-09 14:23:00.0000000
Bournemouth;8818;2017-06-09 14:26:00.0000000
Southampton;8819;2017-06-09 14:43:00.0000000
Bournemouth;8820;2017-06-09 14:45:00.0000000
Leeds;8821;2017-06-09 15:27:00.0000000
Amsterdam;8822;2017-06-09 15:29:00.0000000
Nottingham;8823;2017-06-09 15:34:00.0000000
London;8824;2017-06-09 15:35:00.0000000
Newcastle;8825;2017-06-09 15:48:00.0000000
Birmingham;8826;2017-06-09 15:55:00.0000000
Seville;8827;2017-06-09 16:04:00.0000000
London;8828;2017-06-09 16:08:00.0000000
Coventry;8829;2017-06-09 16:10:00.0000000
Middlesbrough;8830;2017-06-09 16:16:00.0000000
Leeds;8831;2017-06-09 16:16:00.0000000
Stoke-on-Trent;8832;2017-06-09 16:33:00.0000000
Stoke-on-Trent;8833;2017-06-09 16:34:00.0000000
Leicester;8834;2017-06-09 16:44:00.0000000
Glasgow;8835;2017-06-09 16:55:00.0000000
Sheffield;8836;2017-06-09 16:57:00.0000000
Middlesbrough;8837;2017-06-09 17:27:00.0000000
Bournemouth;8838;2017-06-09 17:37:00.0000000
Manchester;8839;2017-06-09 17:47:00.0000000
Lille;8840;2017-06-09 17:48:00.0000000
Lille;8841;2017-06-09 17:53:00.0000000
Cardiff;8842;2017-06-09 18:41:00.0000000
Nottingham;8843;2017-06-09 18:42:00.0000000
Brighton;8844;2017-06-09 19:26:00.0000000
Newcastle;8845;2017-06-09 19:33:00.0000000
Bristol;8846;2017-06-09 19:40:00.0000000
Nottingham;8847;2017-06-09 19:55:00.0000000
Manchester;8848;2017-06-09 20:03:00.0000000
Bristol;8849;2017-06-10 08:24:00.0000000
Birmingham;8850;2017-06-10 08:50:00.0000000
Liverpool;8851;2017-06-10 08:54:00.0000000
Middlesbrough;8852;2017-06-10 09:10:00.0000000
Edinburgh;8853;2017-06-10 09:23:00.0000000
Southampton;8854;2017-06-10 09:23:00.0000000
Newcastle;8855;2017-06-10 09:44:00.0000000
Nottingham;8856;2017-06-10 10:05:00.0000000
Nottingham;8857;2017-06-10 10:24:00.0000000
Leeds;8858;2017-06-10 10:26:00.0000000
Southampton;8859;2017-06-10 10:29:00.0000000
Le Havre;8860;2017-06-10 10:38:00.0000000
Southampton;8861;2017-06-10 10:49:00.0000000
Cardiff;8862;2017-06-10 10:59:00.0000000
Liverpool;8863;2017-06-10 11:20:00.0000000
London;8864;2017-06-10 11:28:00.0000000
Belfast;8865;2017-06-10 11:29:00.0000000
Newcastle;8866;2017-06-10 11:36:00.0000000
Stoke-on-Trent;8867;2017-06-10 11:44:00.0000000
Southampton;8868;2017-06-10 11:49:00.0000000
Leeds;8869;2017-06-10 11:52:00.0000000
Middlesbrough;8870;2017-06-10 11:54:00.0000000
Middlesbrough;8871;2017-06-10 12:01:00.0000000
Uster;8872;2017-06-10 12:19:00.0000000
Glasgow;8873;2017-06-10 12:19:00.0000000
Newcastle;8874;2017-06-10 12:24:00.0000000
Glasgow;8875;2017-06-10 12:30:00.0000000
Liverpool;8876;2017-06-10 12:51:00.0000000
Manchester;8877;2017-06-10 13:18:00.0000000
Belfast;8878;2017-06-10 13:59:00.0000000
Glasgow;8879;2017-06-10 14:06:00.0000000
Glasgow;8880;2017-06-10 14:08:00.0000000
Leicester;8881;2017-06-10 14:31:00.0000000
Stoke-on-Trent;8882;2017-06-10 14:46:00.0000000
Leicester;8883;2017-06-10 14:51:00.0000000
Bristol;8884;2017-06-10 15:07:00.0000000
Southampton;8885;2017-06-10 15:22:00.0000000
Duisburg;8886;2017-06-10 15:28:00.0000000
Southampton;8887;2017-06-10 15:28:00.0000000
Southampton;8888;2017-06-10 15:33:00.0000000
Nottingham;8889;2017-06-10 15:37:00.0000000
Birmingham;8890;2017-06-10 16:37:00.0000000
Bristol;8891;2017-06-10 16:46:00.0000000
Brighton;8892;2017-06-10 16:47:00.0000000
Southampton;8893;2017-06-12 09:56:00.0000000
Newcastle;8894;2017-06-12 10:15:00.0000000
Nottingham;8895;2017-06-12 10:46:00.0000000
Lille;8896;2017-06-12 10:47:00.0000000
Cardiff;8897;2017-06-12 10:53:00.0000000
Bournemouth;8898;2017-06-12 11:04:00.0000000
London;8899;2017-06-12 11:07:00.0000000
Coventry;8900;2017-06-12 11:17:00.0000000
Leeds;8901;2017-06-12 11:26:00.0000000
Stuttgart;8902;2017-06-12 11:37:00.0000000
Bristol;8903;2017-06-12 11:41:00.0000000
Bristol;8904;2017-06-12 11:47:00.0000000
Nottingham;8905;2017-06-12 11:48:00.0000000
Edinburgh;8906;2017-06-12 12:00:00.0000000
Middlesbrough;8907;2017-06-12 12:01:00.0000000
Leeds;8908;2017-06-12 12:03:00.0000000
Southampton;8909;2017-06-12 12:08:00.0000000
Edinburgh;8910;2017-06-12 12:20:00.0000000
Brighton;8911;2017-06-12 12:34:00.0000000
London;8912;2017-06-12 12:50:00.0000000
Manchester;8913;2017-06-12 12:55:00.0000000
Leeds;8914;2017-06-12 13:00:00.0000000
Sheffield;8915;2017-06-12 13:04:00.0000000
Middlesbrough;8916;2017-06-12 13:12:00.0000000
Cardiff;8917;2017-06-12 13:17:00.0000000
Manchester;8918;2017-06-12 13:21:00.0000000
Belfast;8919;2017-06-12 13:22:00.0000000
Sheffield;8920;2017-06-12 13:51:00.0000000
Bristol;8921;2017-06-12 13:52:00.0000000
Southampton;8922;2017-06-12 13:59:00.0000000
Liverpool;8923;2017-06-12 14:08:00.0000000
Newcastle;8924;2017-06-12 14:15:00.0000000
Middlesbrough;8925;2017-06-12 14:48:00.0000000
Brighton;8926;2017-06-12 14:57:00.0000000
Birmingham;8927;2017-06-12 15:14:00.0000000
Nottingham;8928;2017-06-12 15:20:00.0000000
Nottingham;8929;2017-06-12 15:31:00.0000000
Leeds;8930;2017-06-12 15:57:00.0000000
Coventry;8931;2017-06-13 07:58:00.0000000
Cardiff;8932;2017-06-13 08:40:00.0000000
Liverpool;8933;2017-06-13 08:43:00.0000000
Bournemouth;8934;2017-06-13 08:44:00.0000000
Middlesbrough;8935;2017-06-13 08:47:00.0000000
Brighton;8936;2017-06-13 09:43:00.0000000
Brighton;8937;2017-06-13 09:44:00.0000000
Nice;8938;2017-06-13 09:55:00.0000000
Leeds;8939;2017-06-13 10:10:00.0000000
Berlin;8940;2017-06-13 10:33:00.0000000
Limerick;8941;2017-06-13 10:36:00.0000000
Southampton;8942;2017-06-13 10:44:00.0000000
Bielefeld;8943;2017-06-13 10:52:00.0000000
Newcastle;8944;2017-06-13 10:54:00.0000000
Leeds;8945;2017-06-13 11:10:00.0000000
London;8946;2017-06-13 11:15:00.0000000
Cardiff;8947;2017-06-13 11:24:00.0000000
Strasbourg;8948;2017-06-13 11:33:00.0000000
Coventry;8949;2017-06-13 11:33:00.0000000
Edinburgh;8950;2017-06-13 11:36:00.0000000
Rennes;8951;2017-06-13 11:41:00.0000000
Stoke-on-Trent;8952;2017-06-13 11:49:00.0000000
Bournemouth;8953;2017-06-13 12:05:00.0000000
Liverpool;8954;2017-06-13 12:19:00.0000000
Leicester;8955;2017-06-13 12:36:00.0000000
Coventry;8956;2017-06-13 12:38:00.0000000
Coventry;8957;2017-06-13 12:42:00.0000000
Leicester;8958;2017-06-13 12:44:00.0000000
Southampton;8959;2017-06-13 12:51:00.0000000
Southampton;8960;2017-06-13 12:52:00.0000000
Cardiff;8961;2017-06-13 12:52:00.0000000
Coventry;8962;2017-06-13 13:13:00.0000000
Bournemouth;8963;2017-06-13 13:25:00.0000000
Brighton;8964;2017-06-13 13:32:00.0000000
Edinburgh;8965;2017-06-13 13:41:00.0000000
London;8966;2017-06-13 13:44:00.0000000
Leicester;8967;2017-06-13 13:55:00.0000000
London;8968;2017-06-13 14:12:00.0000000
Essen;8969;2017-06-13 14:13:00.0000000
Leeds;8970;2017-06-13 14:16:00.0000000
Southampton;8971;2017-06-13 14:20:00.0000000
Cardiff;8972;2017-06-13 14:29:00.0000000
Middlesbrough;8973;2017-06-13 14:55:00.0000000
Liverpool;8974;2017-06-13 14:59:00.0000000
Edinburgh;8975;2017-06-13 14:59:00.0000000
Sheffield;8976;2017-06-13 15:09:00.0000000
Edinburgh;8977;2017-06-13 15:44:00.0000000
Bristol;8978;2017-06-13 15:47:00.0000000
Bournemouth;8979;2017-06-13 16:25:00.0000000
Bournemouth;8980;2017-06-13 16:29:00.0000000
Coventry;8981;2017-06-13 16:33:00.0000000
Brighton;8982;2017-06-13 17:08:00.0000000
Coventry;8983;2017-06-14 08:03:00.0000000
Glasgow;8984;2017-06-14 09:41:00.0000000
Liverpool;8985;2017-06-14 09:42:00.0000000
Liverpool;8986;2017-06-14 09:43:00.0000000
Middlesbrough;8987;2017-06-14 09:57:00.0000000
Brighton;8988;2017-06-14 10:00:00.0000000
Manchester;8989;2017-06-14 10:49:00.0000000
Coventry;8990;2017-06-14 11:02:00.0000000
Manchester;8991;2017-06-14 11:21:00.0000000
Manchester;8992;2017-06-14 11:22:00.0000000
Bournemouth;8993;2017-06-14 11:23:00.0000000
Manchester;8994;2017-06-14 11:23:00.0000000
Middlesbrough;8995;2017-06-14 11:25:00.0000000
Manchester;8996;2017-06-14 11:26:00.0000000
Middlesbrough;8997;2017-06-14 11:28:00.0000000
Middlesbrough;8998;2017-06-14 11:31:00.0000000
Nottingham;8999;2017-06-14 11:33:00.0000000
Brighton;9000;2017-06-14 11:36:00.0000000
Sheffield;9001;2017-06-14 11:41:00.0000000
Manchester;9002;2017-06-14 11:47:00.0000000
Liverpool;9003;2017-06-14 11:53:00.0000000
Birmingham;9004;2017-06-14 12:00:00.0000000
Belfast;9005;2017-06-14 12:06:00.0000000
Middlesbrough;9006;2017-06-14 12:08:00.0000000
Brighton;9007;2017-06-14 12:09:00.0000000
Leeds;9008;2017-06-14 12:17:00.0000000
Sheffield;9009;2017-06-14 12:21:00.0000000
Leeds;9010;2017-06-14 12:24:00.0000000
Brighton;9011;2017-06-14 12:31:00.0000000
Belfast;9012;2017-06-14 12:41:00.0000000
Bournemouth;9013;2017-06-14 12:45:00.0000000
Leicester;9014;2017-06-14 12:46:00.0000000
Edinburgh;9015;2017-06-14 12:47:00.0000000
Brighton;9016;2017-06-14 13:04:00.0000000
Manchester;9017;2017-06-14 13:15:00.0000000
Newcastle;9018;2017-06-14 13:15:00.0000000
Manchester;9019;2017-06-14 13:17:00.0000000
Manchester;9020;2017-06-14 13:18:00.0000000
Stoke-on-Trent;9021;2017-06-14 13:40:00.0000000
Stoke-on-Trent;9022;2017-06-14 13:40:00.0000000
Bournemouth;9023;2017-06-14 13:48:00.0000000
Bristol;9024;2017-06-14 13:51:00.0000000
Sheffield;9025;2017-06-14 13:52:00.0000000
Glasgow;9026;2017-06-14 14:06:00.0000000
Belfast;9027;2017-06-14 14:29:00.0000000
Leeds;9028;2017-06-14 14:49:00.0000000
Nottingham;9029;2017-06-14 15:14:00.0000000
Nottingham;9030;2017-06-14 15:15:00.0000000
Nottingham;9031;2017-06-14 15:16:00.0000000
London;9032;2017-06-14 15:45:00.0000000
Edinburgh;9033;2017-06-14 16:48:00.0000000
Bristol;9034;2017-06-14 16:52:00.0000000
Leicester;9035;2017-06-15 08:34:00.0000000
Leicester;9036;2017-06-15 08:36:00.0000000
Paris;9037;2017-06-15 09:01:00.0000000
Edinburgh;9038;2017-06-15 09:33:00.0000000
Rennes;9039;2017-06-15 10:21:00.0000000
Rennes;9040;2017-06-15 10:22:00.0000000
Liverpool;9041;2017-06-15 10:22:00.0000000
London;9042;2017-06-15 10:29:00.0000000
Leicester;9043;2017-06-15 10:39:00.0000000
Vila Nova de Gaia;9044;2017-06-15 10:51:00.0000000
Sheffield;9045;2017-06-15 11:01:00.0000000
London;9046;2017-06-15 11:27:00.0000000
London;9047;2017-06-15 11:29:00.0000000
Cardiff;9048;2017-06-15 11:30:00.0000000
Leicester;9049;2017-06-15 11:56:00.0000000
Cardiff;9050;2017-06-15 12:01:00.0000000
Middlesbrough;9051;2017-06-15 12:07:00.0000000
Coventry;9052;2017-06-15 12:15:00.0000000
Leeds;9053;2017-06-15 12:21:00.0000000
Brighton;9054;2017-06-15 12:24:00.0000000
Leeds;9055;2017-06-15 12:32:00.0000000
Nice;9056;2017-06-15 12:34:00.0000000
Leicester;9057;2017-06-15 12:36:00.0000000
Bournemouth;9058;2017-06-15 12:39:00.0000000
Bournemouth;9059;2017-06-15 12:48:00.0000000
Bournemouth;9060;2017-06-15 12:48:00.0000000
Bournemouth;9061;2017-06-15 12:50:00.0000000
Stoke-on-Trent;9062;2017-06-15 12:55:00.0000000
Newcastle;9063;2017-06-15 13:05:00.0000000
Birmingham;9064;2017-06-15 13:07:00.0000000
Stoke-on-Trent;9065;2017-06-15 13:23:00.0000000
Liverpool;9066;2017-06-15 13:23:00.0000000
Brighton;9067;2017-06-15 13:25:00.0000000
Brighton;9068;2017-06-15 13:26:00.0000000
Sheffield;9069;2017-06-15 13:26:00.0000000
Belfast;9070;2017-06-15 13:34:00.0000000
Liverpool;9071;2017-06-15 13:35:00.0000000
Coventry;9072;2017-06-15 13:35:00.0000000
Brisbane;9073;2017-06-15 13:37:00.0000000
Brisbane;9074;2017-06-15 13:37:00.0000000
Bristol;9075;2017-06-15 13:50:00.0000000
Brighton;9076;2017-06-15 13:56:00.0000000
Edinburgh;9077;2017-06-15 14:26:00.0000000
Waterford;9078;2017-06-15 14:47:00.0000000
Waterford;9079;2017-06-15 14:48:00.0000000
Southampton;9080;2017-06-15 15:12:00.0000000
Middlesbrough;9081;2017-06-15 15:35:00.0000000
Brighton;9082;2017-06-15 15:57:00.0000000
Newcastle;9083;2017-06-15 16:05:00.0000000
Bristol;9084;2017-06-15 16:42:00.0000000
Limerick;9085;2017-06-16 08:16:00.0000000
Brighton;9086;2017-06-16 08:38:00.0000000
Newcastle;9087;2017-06-16 09:04:00.0000000
Birmingham;9088;2017-06-16 09:15:00.0000000
Belfast;9089;2017-06-16 09:17:00.0000000
Leeds;9090;2017-06-16 09:28:00.0000000
Coventry;9091;2017-06-16 09:34:00.0000000
Stoke-on-Trent;9092;2017-06-16 09:46:00.0000000
Stoke-on-Trent;9093;2017-06-16 09:49:00.0000000
Southampton;9094;2017-06-16 10:04:00.0000000
Birmingham;9095;2017-06-16 10:09:00.0000000
Liverpool;9096;2017-06-16 10:11:00.0000000
Belfast;9097;2017-06-16 10:18:00.0000000
Belfast;9098;2017-06-16 10:19:00.0000000
Southampton;9099;2017-06-16 10:23:00.0000000
Cardiff;9100;2017-06-16 10:42:00.0000000
Edinburgh;9101;2017-06-16 10:48:00.0000000
Edinburgh;9102;2017-06-16 10:49:00.0000000
Bristol;9103;2017-06-16 11:24:00.0000000
Sheffield;9104;2017-06-16 11:29:00.0000000
Valladolid;9105;2017-06-16 11:30:00.0000000
Manchester;9106;2017-06-16 11:38:00.0000000
Cardiff;9107;2017-06-16 11:38:00.0000000
Liverpool;9108;2017-06-16 11:48:00.0000000
Newcastle;9109;2017-06-16 11:50:00.0000000
Sheffield;9110;2017-06-16 11:51:00.0000000
Manchester;9111;2017-06-16 12:05:00.0000000
Glasgow;9112;2017-06-16 12:10:00.0000000
Glasgow;9113;2017-06-16 12:11:00.0000000
Leicester;9114;2017-06-16 12:29:00.0000000
Bournemouth;9115;2017-06-16 12:29:00.0000000
Brighton;9116;2017-06-16 12:36:00.0000000
Coventry;9117;2017-06-16 12:45:00.0000000
Bristol;9118;2017-06-16 12:51:00.0000000
Birmingham;9119;2017-06-16 12:55:00.0000000
Liverpool;9120;2017-06-16 13:04:00.0000000
Bournemouth;9121;2017-06-16 13:14:00.0000000
Kielce;9122;2017-06-16 13:24:00.0000000
Leeds;9123;2017-06-16 13:46:00.0000000
Liverpool;9124;2017-06-16 13:48:00.0000000
London;9125;2017-06-16 13:50:00.0000000
Sheffield;9126;2017-06-16 13:57:00.0000000
Glasgow;9127;2017-06-16 13:57:00.0000000
Nottingham;9128;2017-06-16 14:22:00.0000000
Leeds;9129;2017-06-16 14:24:00.0000000
Newcastle;9130;2017-06-16 14:26:00.0000000
Stuttgart;9131;2017-06-16 14:45:00.0000000
Stuttgart;9132;2017-06-16 14:46:00.0000000
Bristol;9133;2017-06-16 14:46:00.0000000
Bristol;9134;2017-06-16 14:47:00.0000000
Sheffield;9135;2017-06-16 15:01:00.0000000
Cardiff;9136;2017-06-16 15:07:00.0000000
Stoke-on-Trent;9137;2017-06-16 15:08:00.0000000
Belfast;9138;2017-06-16 15:10:00.0000000
Sheffield;9139;2017-06-16 15:12:00.0000000
Cardiff;9140;2017-06-16 15:17:00.0000000
Lille;9141;2017-06-16 15:22:00.0000000
Manchester;9142;2017-06-16 15:28:00.0000000
Southampton;9143;2017-06-16 15:36:00.0000000
Manchester;9144;2017-06-16 15:39:00.0000000
Brighton;9145;2017-06-16 15:47:00.0000000
Birmingham;9146;2017-06-16 15:49:00.0000000
Birmingham;9147;2017-06-16 16:06:00.0000000
Bristol;9148;2017-06-16 16:26:00.0000000
Stoke-on-Trent;9149;2017-06-16 16:39:00.0000000
Middlesbrough;9150;2017-06-16 16:43:00.0000000
Middlesbrough;9151;2017-06-16 16:47:00.0000000
Nottingham;9152;2017-06-16 16:57:00.0000000
Southampton;9153;2017-06-16 17:04:00.0000000
Southampton;9154;2017-06-16 17:05:00.0000000
Cardiff;9155;2017-06-16 17:08:00.0000000
Cardiff;9156;2017-06-16 17:12:00.0000000
Leicester;9157;2017-06-16 17:35:00.0000000
Nottingham;9158;2017-06-16 17:37:00.0000000
Bournemouth;9159;2017-06-16 17:56:00.0000000
Glasgow;9160;2017-06-16 18:19:00.0000000
Glasgow;9161;2017-06-16 18:40:00.0000000
Manchester;9162;2017-06-16 19:21:00.0000000
Middlesbrough;9163;2017-06-16 19:40:00.0000000
Newcastle;9164;2017-06-16 19:49:00.0000000
Coventry;9165;2017-06-16 19:59:00.0000000
Brighton;9166;2017-06-17 08:09:00.0000000
Southampton;9167;2017-06-17 08:52:00.0000000
Manchester;9168;2017-06-17 08:57:00.0000000
Brighton;9169;2017-06-17 09:11:00.0000000
Brighton;9170;2017-06-17 09:12:00.0000000
Brighton;9171;2017-06-17 09:12:00.0000000
Limerick;9172;2017-06-17 09:23:00.0000000
Leicester;9173;2017-06-17 09:54:00.0000000
Birmingham;9174;2017-06-17 10:12:00.0000000
Brighton;9175;2017-06-17 10:17:00.0000000
Leicester;9176;2017-06-17 10:43:00.0000000
Leicester;9177;2017-06-17 10:44:00.0000000
Elsene;9178;2017-06-17 10:51:00.0000000
Leeds;9179;2017-06-17 11:01:00.0000000
Bournemouth;9180;2017-06-17 11:02:00.0000000
Nottingham;9181;2017-06-17 11:06:00.0000000
Newcastle;9182;2017-06-17 11:07:00.0000000
Manchester;9183;2017-06-17 11:38:00.0000000
London;9184;2017-06-17 11:49:00.0000000
Middlesbrough;9185;2017-06-17 11:49:00.0000000
Middlesbrough;9186;2017-06-17 12:06:00.0000000
London;9187;2017-06-17 12:16:00.0000000
Bristol;9188;2017-06-17 12:20:00.0000000
Bristol;9189;2017-06-17 12:22:00.0000000
Bristol;9190;2017-06-17 12:23:00.0000000
Brighton;9191;2017-06-17 12:30:00.0000000
Brighton;9192;2017-06-17 12:31:00.0000000
Southampton;9193;2017-06-17 12:39:00.0000000
Southampton;9194;2017-06-17 12:40:00.0000000
Leeds;9195;2017-06-17 13:01:00.0000000
Bristol;9196;2017-06-17 13:17:00.0000000
Bournemouth;9197;2017-06-17 13:37:00.0000000
Cardiff;9198;2017-06-17 13:39:00.0000000
Cardiff;9199;2017-06-17 13:40:00.0000000
Cardiff;9200;2017-06-17 13:42:00.0000000
Glasgow;9201;2017-06-17 13:57:00.0000000
Hasselt;9202;2017-06-17 14:28:00.0000000
Middlesbrough;9203;2017-06-17 14:44:00.0000000
London;9204;2017-06-17 14:45:00.0000000
London;9205;2017-06-17 14:46:00.0000000
Toulouse;9206;2017-06-17 15:09:00.0000000
Stoke-on-Trent;9207;2017-06-17 15:22:00.0000000
Brighton;9208;2017-06-17 15:59:00.0000000
Middlesbrough;9209;2017-06-17 16:07:00.0000000
Leeds;9210;2017-06-17 16:23:00.0000000
Brighton;9211;2017-06-19 10:11:00.0000000
Southampton;9212;2017-06-19 10:20:00.0000000
Liverpool;9213;2017-06-19 10:34:00.0000000
Sheffield;9214;2017-06-19 10:35:00.0000000
Coventry;9215;2017-06-19 10:38:00.0000000
Edinburgh;9216;2017-06-19 10:39:00.0000000
Leicester;9217;2017-06-19 10:53:00.0000000
Leicester;9218;2017-06-19 10:55:00.0000000
Tilburg;9219;2017-06-19 11:08:00.0000000
Coventry;9220;2017-06-19 11:09:00.0000000
Sheffield;9221;2017-06-19 11:10:00.0000000
Leeds;9222;2017-06-19 11:14:00.0000000
Bournemouth;9223;2017-06-19 11:23:00.0000000
Sheffield;9224;2017-06-19 11:26:00.0000000
Stoke-on-Trent;9225;2017-06-19 11:36:00.0000000
Sheffield;9226;2017-06-19 11:41:00.0000000
Sheffield;9227;2017-06-19 11:42:00.0000000
Bristol;9228;2017-06-19 11:44:00.0000000
Southampton;9229;2017-06-19 11:44:00.0000000
Leeds;9230;2017-06-19 11:45:00.0000000
Belfast;9231;2017-06-19 12:05:00.0000000
Newcastle;9232;2017-06-19 12:06:00.0000000
Leeds;9233;2017-06-19 12:08:00.0000000
Sheffield;9234;2017-06-19 12:10:00.0000000
Brighton;9235;2017-06-19 12:19:00.0000000
Belfast;9236;2017-06-19 12:23:00.0000000
Newcastle;9237;2017-06-19 12:26:00.0000000
Bournemouth;9238;2017-06-19 12:29:00.0000000
Coventry;9239;2017-06-19 12:31:00.0000000
Liverpool;9240;2017-06-19 12:36:00.0000000
Leeds;9241;2017-06-19 12:47:00.0000000
Sheffield;9242;2017-06-19 12:58:00.0000000
Sheffield;9243;2017-06-19 13:01:00.0000000
Brighton;9244;2017-06-19 13:01:00.0000000
Middlesbrough;9245;2017-06-19 13:06:00.0000000
Edinburgh;9246;2017-06-19 13:26:00.0000000
Coventry;9247;2017-06-19 13:28:00.0000000
